City,Name,Type,Latitude,Longitude,Description
Kodungallur,Crancanore Fort,attraction,10.1958796,76.2119552,
Kodungallur,Craft Based Resource Centre for Natural Fibre Craft,responsible,10.2151711,76.2345259,
Kodungallur,Kodungallur Temple Satram,hotel,10.2262569,76.1980466,
Kodungallur,Cheraman Museum,museum,10.2142563,76.2017857,
Kodungallur,Haris’ home,guest_house,10.3179233,76.1486479,
Kodungallur,Perinjanam,attraction,10.3150907,76.1472152,
Kodungallur,Dipin,artwork,10.3136285,76.1513551,
Kodungallur,Chand V Regency,motel,10.3226033,76.1438082,
Kodungallur,tea shop,hotel,10.3436804,76.1355582,
Kodungallur,"P.W.D Rest house Kodungallur, ward 4",guest_house,10.2271769,76.196939,
Kodungallur,Hotel Indraprastham,hotel,10.225766,76.2004909,
Kodungallur,K TOWN,hotel,10.230615,76.1972404,
Kodungallur,Marar lodge,motel,10.2254855,76.199725,
Kodungallur,Sunshine Aquarium,aquarium,10.3628645,76.1256441,
Kodungallur,Lucky star,hotel,10.3146555,76.1473828,
Kodungallur,Garland Snow Drop Villas,apartment,10.2067822,76.2029207,
Kodungallur,Colony,motel,10.2000798,76.2105627,
Kodungallur,Flat,apartment,10.2079088,76.203426,
Kodungallur,Mughal Flat,motel,10.2316483,76.197751,
Kodungallur,"Flat,thiruvalloor",apartment,10.2295782,76.1878543,
Kodungallur,"Flat, Thiruvalloor",apartment,10.2308487,76.1845585,
Kodungallur,"Flat, Thiruvaloor",apartment,10.230068,76.1854303,
Kodungallur,Arakulam Colony,motel,10.2138599,76.2008691,
Kodungallur,Flat-1,apartment,10.2072036,76.1920374,
Kodungallur,Anjappaalam Colony,motel,10.2104529,76.1894826,
Kodungallur,Flat-2,apartment,10.2110287,76.1891935,
Kodungallur,Vadassery Colony,motel,10.2051888,76.184368,
Kodungallur,Kunnamkulam Colony,motel,10.2029804,76.1887255,
Kodungallur,Uk apartment,apartment,10.2357279,76.2000427,
Kodungallur,Kudubi colony,motel,10.229406,76.2039568,
Kodungallur,Nellipparambath Colony,motel,10.2025182,76.1898337,
Kodungallur,Arundhati Roy Tribute Mural Kodungallur,artwork,10.2262612,76.1757585,
Kodungallur,Kali sculpture,artwork,10.2263936,76.1760933,
Kodungallur,NMK apartment,apartment,10.299029,76.1569722,
Kodungallur,Mar Thoma Smruthi Tharangam,museum,10.191394,76.1785968,
Kodungallur,hotel- relax,hotel,10.2354151,76.1946904,
Kodungallur,Seashore Residency,hotel,10.2332417,76.1937392,
Kodungallur,dulqer salman hotel,hotel,10.3366322,76.1200923,
Kodungallur,Hotel Aswathy,hotel,10.2245465,76.1977246,
Kodungallur,Mega Tourist Home,hotel,10.2301282,76.1978967,
Kodungallur,muziris museum,museum,10.2028926,76.2069284,
Kodungallur,AP Hotel,hotel,10.240521,76.1919692,
Kodungallur,Happy Aquarium,aquarium,10.2427878,76.1912283,
Kodungallur,Golden Gate,motel,10.2633331,76.1801455,
Kodungallur,Moulana Hotel,hotel,10.3475886,76.1332361,
Kodungallur,Muziris Heritage Resort,motel,10.2213667,76.2037101,
Kodungallur,Aryas veg Hotel,hotel,10.2259462,76.1997053,
Kodungallur,Indraprastham Hotel,motel,10.2257235,76.200489,
Kodungallur,Marar Hotel,motel,10.2255472,76.1998124,
Kodungallur,Sunshine Aquarium,aquarium,10.3628622,76.1256475,
Kodungallur,Mohammed Abdul Rahman Sahib Museum,museum,10.2004284,76.1673176,
Kunnamkulam,Park Residency,hotel,10.6664986,76.0760154,
Kunnamkulam,20,information,10.6275081,76.1466699,
Kunnamkulam,19,information,10.6274838,76.1466788,
Kunnamkulam,18,information,10.6274605,76.1466858,
Kunnamkulam,16,information,10.627409,76.1467036,
Kunnamkulam,17,information,10.6274371,76.1466956,
Kunnamkulam,14,information,10.6273565,76.1467273,
Kunnamkulam,13,information,10.6273273,76.1467352,
Kunnamkulam,12,information,10.6272982,76.1467431,
Kunnamkulam,3,information,10.6274634,76.1469082,
Kunnamkulam,4,information,10.6274284,76.1469191,
Kunnamkulam,5,information,10.6274031,76.1469289,
Kunnamkulam,6,information,10.6273701,76.1469398,
Kunnamkulam,Arnos Pathiri Statue,artwork,10.6402779,76.1653464,
Kunnamkulam,10/11,information,10.6304857,76.154985,
Kunnamkulam,XI/228 ext,information,10.6378639,76.1576152,
Kunnamkulam,I/429,information,10.671459,76.1424395,
Kunnamkulam,243,information,10.6718809,76.1409704,
Kunnamkulam,II/112,information,10.6621647,76.1503888,
Kunnamkulam,II/114,information,10.6624651,76.1504559,
Kunnamkulam,VI/34,information,10.648306,76.1679903,
Kunnamkulam,Xll/492,information,10.6460964,76.159906,
Kunnamkulam,Grade 5,information,10.6399847,76.1429342,
Kunnamkulam,XV/125,information,10.6392052,76.1432963,
Kunnamkulam,XII/418,information,10.6608661,76.1391016,
Kunnamkulam,XII/420,information,10.6608161,76.1391225,
Kunnamkulam,XIV/304,information,10.6496789,76.1292397,
Kunnamkulam,XIV/305,information,10.649706,76.129161,
Kunnamkulam,XI/150,information,10.6380027,76.1595163,
Kunnamkulam,XI /169 A,information,10.6351899,76.1583291,
Kunnamkulam,XI /169,information,10.635258,76.1586663,
Kunnamkulam,XI/154 ext,information,10.6383674,76.1592002,
Kunnamkulam,XI/unknown,information,10.6352846,76.1583195,
Kunnamkulam,XI /152A,information,10.6341404,76.1589853,
Kunnamkulam,IX/459,information,10.6293857,76.1700303,
Kunnamkulam,xvi/106,information,10.6463498,76.1393082,
Kunnamkulam,91,information,10.6676559,76.1396824,
Kunnamkulam,97,information,10.6690333,76.1385833,
Kunnamkulam,xvi/455,information,10.6486061,76.1376487,
Kunnamkulam,XVI/148A,information,10.6453067,76.136815,
Kunnamkulam,XVI/163,information,10.64332,76.1372933,
Kunnamkulam,79,information,10.6668689,76.1403459,
Kunnamkulam,I/530,information,10.6640422,76.1431281,
Kunnamkulam,Marking pt 27m,information,10.6446383,76.12057,
Kunnamkulam,Marking pt (32 m),information,10.6451772,76.1216082,
Kunnamkulam,Marking pt 33m,information,10.638558,76.1172815,
Kunnamkulam,Marking pt 34m,information,10.6408155,76.1195708,
Kunnamkulam,Marking pt 27m,information,10.6353983,76.1139167,
Kunnamkulam,Marking pt 29m,information,10.6370483,76.1152717,
Kunnamkulam,Mark pt 23m,information,10.6301936,76.1153012,
Kunnamkulam,Marking pt 22m,information,10.6321148,76.1144846,
Kunnamkulam,Marking pt 30m,information,10.6328718,76.1129655,
Kunnamkulam,92 m marking pt,information,10.6340468,76.1136085,
Kunnamkulam,Marking pt 20,information,10.62127,76.1142117,
Kunnamkulam,Marking pt 23m,information,10.6219567,76.113795,
Kunnamkulam,Marking Pt 25m,information,10.6221783,76.1131983,
Kunnamkulam,Marking pt 23m,information,10.6228032,76.1120817,
Kunnamkulam,Marking pt 25m,information,10.6240967,76.1124267,
Kunnamkulam,Marking pt 27m,information,10.6244542,76.1130109,
Kunnamkulam,Marking pt 27m,information,10.6167417,76.116125,
Kunnamkulam,Marking pt 29m,information,10.6181175,76.1150744,
Kunnamkulam,Marking pt 26m,information,10.6274814,76.115755,
Kunnamkulam,Marking pt 32m,information,10.6280737,76.1151303,
Kunnamkulam,Marking pt 36m,information,10.6293757,76.1143522,
Kunnamkulam,Width Marking Pt 30m,information,10.648738,76.12685,
Kunnamkulam,Width Marking pt 40m,information,10.6482953,76.1245087,
Kunnamkulam,Width Marking pt 35m,information,10.6310421,76.1162336,
Kunnamkulam,Thuvanoor,hotel,10.6169631,76.1149052,
Kunnamkulam,Archies door house,guest_house,10.6197537,76.122093,
Kunnamkulam,Ansil Tea Stall,hotel,10.6134983,76.0860926,
Kunnamkulam,Ponmala Aloor,alpine_hut,10.6031312,76.1048738,
Kunnamkulam,Musthafa Valiyakathu,guest_house,10.6435347,76.091754,
Kunnamkulam,Shajina Muthoos,guest_house,10.5951241,76.0850126,
Kunnamkulam,murali hotel,hotel,10.6279639,76.093858,
Kunnamkulam,hotel oneiro,hotel,10.648871,76.0713227,
Kunnamkulam,nair hotel,hotel,10.6474625,76.0718838,
Kunnamkulam,Meals Only Restaurant,hotel,10.6418206,76.0752299,
Kunnamkulam,Hotel Dasprakash,hotel,10.6555611,76.0694331,
Kunnamkulam,AL FA Hotel,hotel,10.6533635,76.0685342,
Kunnamkulam,Alankar Hotel,hotel,10.6512242,76.0692602,
Kunnamkulam,The Fizzy,aquarium,10.6701482,76.1108669,
Kunnamkulam,sevara hotel,hotel,10.6801266,76.160175,
Kunnamkulam,rani hotel,hotel,10.6802844,76.1599595,
Kunnamkulam,Shafna,hotel,10.6380001,76.120203,
Kunnamkulam,Rohini,hotel,10.6365337,76.1203087,
Kunnamkulam,hotel bright,hotel,10.6504094,76.0693769,
Kunnamkulam,KR inn,hotel,10.7057284,76.0898782,
Kunnamkulam,Hotel Al ameen,hotel,10.7114088,76.0880413,
Kunnamkulam,Taste Mantra,hotel,10.6479034,76.0715709,
Kunnamkulam,Prince Catering Hotel,hotel,10.6183701,76.1220152,
Kunnamkulam,Kalada Hotel,hotel,10.6178284,76.1237294,
Kunnamkulam,Albin,guest_house,10.6153748,76.1298109,
Kunnamkulam,Kalamasherry Hotel,hotel,10.6124199,76.1332773,
Kunnamkulam,Aavi,hotel,10.6876348,76.0573164,
Kunnamkulam,St George Statue,artwork,10.6823659,76.1844222,
Kunnamkulam,shrithilakam,chalet,10.622038,76.1445186,
Kunnamkulam,shereef arts,artwork,10.6539706,76.0696535,
Kunnamkulam,massi,hotel,10.6483136,76.071325,
Kunnamkulam,rabees apartment,chalet,10.6515738,76.0740923,
Kunnamkulam,Velur Chungam,hotel,10.6403296,76.1760095,
Kunnamkulam,Mohammedali Ibrahim,guest_house,10.6033265,76.1079675,
Kunnamkulam,Hotel tiptop,hotel,10.6553111,76.1433961,
Kunnamkulam,hotel karthika,hotel,10.6559283,76.0595169,
Kunnamkulam,victory hotel,hotel,10.6670722,76.076075,
Kunnamkulam,Arnos Academy,museum,10.6411139,76.1667611,
Kunnamkulam,Kalashamala Tourism,attraction,10.6718791,76.0899336,
Kunnamkulam,MMM tours and travels,yes,10.6472427,76.1434179,
Kunnamkulam,Manikanna Vilas,hotel,10.6562006,76.1432598,
Kunnamkulam,Ambadi Hotel,hotel,10.6393564,76.1545597,
Kunnamkulam,Friends Hotel,hotel,10.6391486,76.1529462,
Kunnamkulam,Victoria Tourist Home,guest_house,10.6505714,76.071688,
Kunnamkulam,Hotel Guruvayur Gateway Staff acomadetion,hotel,10.6171958,76.0824211,
Kunnamkulam,Hotel Al ameen,hotel,10.7114126,76.0880471,
Chavakkad,Nattika Beach Resort,hotel,10.4230053,76.0823387,
Chavakkad,North Bypass,viewpoint,10.5840772,76.0233501,
Chavakkad,Punnathur Aanakotta,zoo,10.6142746,76.0300618,
Chavakkad,Sopanam Heritage,hotel,10.592254,76.0447954,
Chavakkad,Srivar Hotels,hotel,10.5940523,76.0367059,
Chavakkad,Bhasuri Inn,hotel,10.5923762,76.0437848,
Chavakkad,Hotel Devaragam,hotel,10.5956543,76.0445934,
Chavakkad,Krishna Inn,hotel,10.5946667,76.0441522,
Chavakkad,Remanika Regency Tourist Home,hotel,10.5943362,76.0437454,
Chavakkad,Hotel RV Tower,hotel,10.5946825,76.0458527,
Chavakkad,Babu Lodge,hotel,10.5935383,76.0451285,
Chavakkad,Dept. of Tourism Govt. Guest House,hotel,10.5958618,76.0450483,
Chavakkad,Thriveni Tourist Home,hotel,10.5964633,76.0433895,
Chavakkad,Sree Gokulam Sabari,hotel,10.5964451,76.0430973,
Chavakkad,Hrishikesam tourist home,hotel,10.5931125,76.0442299,
Chavakkad,Guruvayoor resorts,hotel,10.596993,76.0442189,
Chavakkad,Manjira Lodge,hotel,10.5961843,76.0382799,
Chavakkad,Sree Krishna Bhavan Lodge,hotel,10.5966154,76.0408846,
Chavakkad,Govind Regency,hotel,10.5965244,76.040254,
Chavakkad,Govind Residency,hotel,10.5963715,76.0401011,
Chavakkad,The Vyshakh,hotel,10.5960472,76.0400018,
Chavakkad,Ambadi Tourist Home,hotel,10.5947474,76.0423967,
Chavakkad,Govind Inn,hotel,10.5967192,76.0401086,
Chavakkad,Chandana Inn,hotel,10.5968616,76.0399986,
Chavakkad,Govind Enclave,hotel,10.5969697,76.0398914,
Chavakkad,Govind Deluxe Lodge,hotel,10.5968194,76.040342,
Chavakkad,Vismaya Tower,hotel,10.5976578,76.0368068,
Chavakkad,Sathya Inn,hotel,10.5954654,76.0369096,
Chavakkad,Sreevalsam guest house,hotel,10.5928238,76.0398487,
Chavakkad,Jyothi tourist home,hotel,10.5955769,76.0423598,
Chavakkad,Brahmaputhra tourist home,hotel,10.5956059,76.0418863,
Chavakkad,Nirmalyam tourist home,hotel,10.5957335,76.0422351,
Chavakkad,Vishnu Inn,hotel,10.5961424,76.0420283,
Chavakkad,AJ tourist home,hotel,10.5943991,76.0374701,
Chavakkad,Archana lodge,hotel,10.5944097,76.0376203,
Chavakkad,Avanti Inn,hotel,10.5942831,76.0379368,
Chavakkad,Sreekamal residency,hotel,10.5947455,76.0341831,
Chavakkad,Lotus lodge,hotel,10.5947877,76.0348375,
Chavakkad,Aradhana tourist home,hotel,10.5947824,76.0351219,
Chavakkad,Poonthanam guest house,hotel,10.5947771,76.0354115,
Chavakkad,Ayodhya,hotel,10.5947914,76.0356533,
Chavakkad,Regant residency,hotel,10.5948336,76.0357499,
Chavakkad,Ambadi Kannan resorts,hotel,10.5947598,76.0357338,
Chavakkad,Gokulam resorts,hotel,10.5947018,76.0356962,
Chavakkad,Indian tourist home,hotel,10.5944909,76.0355407,
Chavakkad,Mayura residency,hotel,10.5925399,76.037488,
Chavakkad,Sathya lodge,hotel,10.596869,76.0383248,
Chavakkad,Sreechakra resorts,hotel,10.5966528,76.0385394,
Chavakkad,Ambadi regency,hotel,10.597124,76.0394874,
Chavakkad,Sagar tourist home,hotel,10.5957668,76.0407558,
Chavakkad,PM lodge,hotel,10.5932252,76.0452458,
Chavakkad,Prarthna Inn,hotel,10.5920931,76.0430857,
Chavakkad,Srikripa tourist home,hotel,10.5956739,76.0416935,
Chavakkad,Anandkrishna residency,hotel,10.5957668,76.040611,
Chavakkad,Vrindavan Tourist Home,hotel,10.5950496,76.0371938,
Chavakkad,Palazhi Residency,hotel,10.5949073,76.0371885,
Chavakkad,Kaveri tourist home,hotel,10.5941111,76.0372957,
Chavakkad,Nunu Towers,hotel,10.5982081,76.0367057,
Chavakkad,Sreepathi Indraprastha,hotel,10.6019677,76.0350695,
Chavakkad,Hotel RVEES Regency,hotel,10.5960386,76.0486024,
Chavakkad,Thulaseedalam tourist home,hotel,10.5930706,76.0381667,
Chavakkad,Rajavalsam Guruvayur lodging,hotel,10.5936032,76.038172,
Chavakkad,Kanoos residency,hotel,10.5952467,76.0462873,
Chavakkad,RVK residency,hotel,10.5943609,76.0428487,
Chavakkad,Sree Ragam tourist home,hotel,10.59493,76.0429962,
Chavakkad,Pisharody Samajam guest house,hotel,10.5910457,76.0406747,
Chavakkad,Hotel Horizon International,hotel,10.5918612,76.0402417,
Chavakkad,Libra Tower,hotel,10.6006178,76.0572514,
Chavakkad,Guesthouse for foriengners,guest_house,10.5952251,76.0351805,
Chavakkad,sreechakra apartment,hotel,10.5907619,76.0374667,
Chavakkad,hotel mini,hotel,10.6008272,76.0598874,
Chavakkad,South Bypass,viewpoint,10.5786469,76.0248402,
Chavakkad,East Bypass,viewpoint,10.580831,76.0247773,
Chavakkad,Parambans Hotel,hotel,10.5782774,76.0190802,
Chavakkad,സൗപർണിക കലാരൂപം -Sowparnika,artwork,10.5996614,76.0201291,
Chavakkad,Modern Hotel,hotel,10.6147691,76.0007804,
Chavakkad,Hotel Dreamland,hotel,10.4133466,76.1077945,
Chavakkad,Hotel Elite,hotel,10.5942298,76.0429063,
Chavakkad,Ambalath Maple Leaves Home,hotel,10.5887215,76.0447088,
Chavakkad,Palazhi Inn Lodge,guest_house,10.5946811,76.0338422,
Chavakkad,Sadik Konasseri,guest_house,10.684529,75.9649905,
Chavakkad,Nihab Faritha,guest_house,10.5164008,76.0847106,
Chavakkad,Ismayil Ambalathveettil,guest_house,10.6086246,75.9986379,
Chavakkad,Asiya Razak,guest_house,10.6083816,76.0076191,
Chavakkad,Chengu Shaheer,guest_house,10.6356594,76.0262646,
Chavakkad,Mohammed Sanoof,guest_house,10.6074861,76.0107242,
Chavakkad,Shahanas Ittu,guest_house,10.6104525,76.0167677,
Chavakkad,NSS Guest House,guest_house,10.5950669,76.0384595,
Chavakkad,amritha lodge,apartment,10.5944508,76.0405132,
Chavakkad,Devaswom Museum,museum,10.5942339,76.0404843,
Chavakkad,sree gokulam vanamala,apartment,10.5931922,76.0401793,
Chavakkad,kousthubam rest house,guest_house,10.5937934,76.0421657,
Chavakkad,sunrise lodge,apartment,10.5939395,76.0425905,
Chavakkad,thankam inn family lodge,apartment,10.5959629,76.039599,
Chavakkad,sree madhura lodge,guest_house,10.5958297,76.0387148,
Chavakkad,Sree Krishna Bavan Lodge,guest_house,10.596391,76.0386673,
Chavakkad,rohini touristhome,guest_house,10.5964722,76.0383003,
Chavakkad,athulya fortune homes,guest_house,10.5960746,76.0385932,
Chavakkad,hariprasadham regency,guest_house,10.5961434,76.0379294,
Chavakkad,sreekrishna residency,guest_house,10.5925501,76.0378148,
Chavakkad,navaneeth tourist home,information,10.5931391,76.0415069,
Chavakkad,syamakatham,apartment,10.5912939,76.0407309,
Chavakkad,Yahoo Pets Land Thalikulam,aquarium,10.4348121,76.0938155,
Chavakkad,Hotel Bhawan Veg,hotel,10.4948193,76.0659935,
Chavakkad,Dhanya Hotel & Bakery,hotel,10.6009048,76.0596335,
Chavakkad,C A Tower,hotel,10.5926309,76.0436229,
Chavakkad,Veda homestay,apartment,10.535028,76.0848586,
Chavakkad,Kanish Art (Glass Printing),artwork,10.4125673,76.1117429,
Chavakkad,ever green,hotel,10.5101187,76.0572699,
Chavakkad,Hotel Ayodhya,hotel,10.4142496,76.113365,
Chavakkad,കൊള്ളി ബോട്ടി തട്ടുകട,hotel,10.5830857,76.038421,
Chavakkad,kairali Tourist home,hotel,10.5978783,76.0361087,
Chavakkad,shake bee,hotel,10.599165,76.0368717,
Chavakkad,Samudra Theeram,hotel,10.5801398,76.0246362,
Chavakkad,Grandma,hotel,10.5786078,76.0207811,
Chavakkad,Salkara,hotel,10.5791337,76.023543,
Chavakkad,Alankar food park,hotel,10.5802584,76.0224854,
Chavakkad,Hira,hotel,10.5798007,76.0225048,
Chavakkad,Hotel Pratheep,hotel,10.5634052,76.0640413,
Chavakkad,Welcome Hotel,hotel,10.6040816,76.0345203,
Chavakkad,Kayal Hotel,hotel,10.5824157,76.0228315,
Chavakkad,venkitteshwara lodge,chalet,10.5943783,76.0382167,
Chavakkad,hotel horizon gurvayoor,hotel,10.5918887,76.0397006,
Chavakkad,Kausthubam Rest House,chalet,10.5937269,76.0418675,
Chavakkad,Arabian Adukkala,hotel,10.5648164,76.0625081,
Chavakkad,Welcome hotel,hotel,10.5642992,76.0625184,
Chavakkad,hotel pradeep,hotel,10.5644022,76.0631322,
Chavakkad,new aquarium centre,aquarium,10.5643944,76.0633654,
Chavakkad,devasura inn,hotel,10.6713134,75.9976099,
Chavakkad,entance,attraction,10.6142738,76.0284436,
Chavakkad,Basheer Pulimbara,guest_house,10.5590323,76.0764236,
Chavakkad,PWD Rest House,guest_house,10.5909941,76.026059,
Chavakkad,living street,guest_house,10.6110413,76.0247419,
Chavakkad,living street,guest_house,10.6110449,76.0247111,
Chavakkad,Govind Inn,hotel,10.5969083,76.0402535,
Chavakkad,Friends Hotel,hotel,10.37384,76.1236418,
Chavakkad,Hotel Raseena,hotel,10.6441086,76.0128974,
Chavakkad,Nanma Hotel,hotel,10.5081286,76.0585489,
Chavakkad,Nila,guest_house,10.5189718,76.0759301,
Chavakkad,Janaki,guest_house,10.5164229,76.0747545,
Chavakkad,Mayooram,guest_house,10.514865,76.0754772,
Chavakkad,Aswathy,guest_house,10.518651,76.0787111,
Chavakkad,Sitaram Beach Retreat - Ayurvedic Resort,hotel,10.4261333,76.0813772,
Chavakkad,Guest House,guest_house,10.5926421,76.0392783,
Chavakkad,yamuna hotel,hotel,10.6404123,76.0344257,
Chavakkad,Marine World,aquarium,10.6209905,75.9868065,
Chavakkad,Guruvayoor Home stay,guest_house,10.6040361,76.0480351,
Chavakkad,Saamaga Regency,hotel,10.6013435,76.0353381,
Chavakkad,Golden Beach Resort,hotel,10.5732823,76.0086213,
Chavakkad,Rajah Island,attraction,10.5343724,76.0506411,
Chavakkad,Rajah Island,attraction,10.5354858,76.0519443,
Chavakkad,"Al Zaki Restaurant and Catering,Ovungal",hotel,10.5891296,76.0255835,
Chavakkad,Vasudev Regency,motel,10.5923581,76.0404173,
Chavakkad,oyo 2240 krishna regency,apartment,10.5969297,76.049423,
Chavakkad,thankam inn lodge,guest_house,10.596085,76.0396073,
Chavakkad,Hotel Sree Rama Bhavan,hotel,10.4140721,76.1130881,
Chavakkad,Punnathur Kotta,attraction,10.6143176,76.0303021,
Chavakkad,xtream hotel and coolbar,hotel,10.6144308,76.0282771,
Chavakkad,Elephant kotta Guruvaoor,attraction,10.6135785,76.0298937,
Chavakkad,canteen,hotel,10.4163467,76.1098042,
Chavakkad,Modern Hotel,hotel,10.6147981,76.0005169,
Chavakkad,Guruvayur Sree Krishna Temple,attraction,10.5944494,76.0394112,
Alappuzha,Emerald Isle Homestay,hotel,9.4509212,76.4117524,
Alappuzha,Malayalam,hotel,9.5136898,76.354599,
Alappuzha,Margret´s Dream,chalet,9.5308129,76.3534899,
Alappuzha,Nehru Trophy Boat race Finishing point,viewpoint,9.5007263,76.3533479,
Alappuzha,Arcadia Regency,hotel,9.4961146,76.3384279,
Alappuzha,Mahari Beach Villas,guest_house,9.5978937,76.3031998,
Alappuzha,Azheekaans Homestay,guest_house,9.6250641,76.3011432,
Alappuzha,Malabar Hotel,hotel,9.8446347,76.3083263,
Alappuzha,Goodlife Holidays Resorts & Homestay,hotel,9.5024074,76.3446132,
Alappuzha,Buddha,artwork,9.2123605,76.6426408,
Alappuzha,Shankar Memorial,museum,9.1464702,76.5124719,
Alappuzha,Vrindavanam Heritage Home,guest_house,9.4932865,76.3262567,
Alappuzha,Balu Hotel,hotel,9.4946292,76.3223642,
Alappuzha,Ramada Alleppey,hotel,9.5029729,76.3518694,
Alappuzha,Hotel Bonanza,hotel,9.4512346,76.3419184,
Alappuzha,Mandala Beach House,guest_house,9.4993351,76.3164045,
Alappuzha,KTDC Ripple Land,hotel,9.5101719,76.3281749,
Alappuzha,Matthews Palmy Residency,hotel,9.5007724,76.3486344,
Alappuzha,Alasr Heritage,hotel,9.4946782,76.3245012,
Alappuzha,St. Mary Church,attraction,9.5719192,76.3474785,
Alappuzha,Rosa Mystica Beach Resort,hotel,9.4972782,76.3197906,
Alappuzha,Pooppally Rivernest,guest_house,9.4524474,76.399899,
Alappuzha,3 Palms,guest_house,9.4972516,76.3496669,
Alappuzha,KTC Guest house,guest_house,9.5002817,76.3459968,
Alappuzha,Chalet Regency,guest_house,9.502635,76.3466251,
Alappuzha,Allepey Residency,hotel,9.501237,76.3452685,
Alappuzha,DTPC,information,9.5008678,76.3451153,
Alappuzha,Komala,hotel,9.5027945,76.342591,
Alappuzha,Ferry Information Office,information,9.4999297,76.3483321,
Alappuzha,3 Palms,guest_house,9.4973058,76.3497662,
Alappuzha,Palmy Lake Resort,hotel,9.5153032,76.3533481,
Alappuzha,Dream Nest Guesthouse,guest_house,9.4978771,76.3357664,
Alappuzha,Cherukara Nest,hotel,9.498817,76.3490225,
Alappuzha,Dream Nest Guesthouse,guest_house,9.497933,76.3358274,
Alappuzha,Blue moon beach stay,guest_house,9.5001353,76.3166977,
Alappuzha,TharzhakkaraOverBridge,attraction,9.2555795,76.5582438,
Alappuzha,HariKrishnansHotel,hotel,9.2472406,76.5401957,
Alappuzha,Kochalumoodu Industrial Area,artwork,9.2467666,76.5818983,
Alappuzha,BMS DistrictOffice,artwork,9.5038252,76.3408441,
Alappuzha,ChettikulangaraTemplePond,artwork,9.2280791,76.5172565,
Alappuzha,Vrindavan,hotel,9.2497192,76.5381564,
Alappuzha,"KTDC Suvasam Lake Resort, Thanneermukkom, Alappuzha",hotel,9.6770867,76.393465,
Alappuzha,AmazeWorld,attraction,9.4964112,76.3176339,
Alappuzha,Alapatt Homestay,guest_house,9.5009715,76.3488275,
Alappuzha,Seashore Homely Stay and Restaurant,guest_house,9.5014023,76.3160196,
Alappuzha,Karthiyayini Hotel,hotel,9.6970734,76.3190408,
Alappuzha,Lotus Homestay,guest_house,9.5027123,76.3441269,
Alappuzha,Marari Dreamz,guest_house,9.5972873,76.3042269,
Alappuzha,Daffoldis,guest_house,9.4934094,76.3463734,
Alappuzha,Sangeetha Hotel,hotel,9.2765484,76.5867696,
Alappuzha,kattassery,guest_house,9.4980192,76.3488489,
Alappuzha,oscar cruise,information,9.4982046,76.349163,
Alappuzha,kalappura boat cruise,information,9.4967028,76.3444828,
Alappuzha,Ourland Island Backwater Resort,guest_house,9.4423082,76.3699687,
Alappuzha,15 Rupee to Alleppey,information,9.6020095,76.302587,
Alappuzha,Marari Garden Ayurveda Homestay (correct location),hotel,9.5388754,76.3109708,
Alappuzha,Palm beach resort,hotel,9.4988673,76.3163859,
Alappuzha,Mom & Pop,guest_house,9.501766,76.3326275,
Alappuzha,haveli,hotel,9.5004255,76.3492865,
Alappuzha,cherukara nest,guest_house,9.4996659,76.3492032,
Alappuzha,College Map Board,information,9.317253,76.6174583,
Alappuzha,Our Land Island Backwater Resort - entry point by boat,hotel,9.4439435,76.3713843,
Alappuzha,Keralan Homestays,guest_house,9.5228052,76.3567007,
Alappuzha,Noel's Homestay,guest_house,9.5093038,76.314076,
Alappuzha,Abad Turle Beach,hotel,9.5892455,76.3035204,
Alappuzha,Orcha home stay,guest_house,9.4946316,76.3490584,
Alappuzha,My Trip Houseboats,hotel,9.4890126,76.3650851,
Alappuzha,kalyani Hotel,hotel,9.4894866,76.4649918,
Alappuzha,Omkaaram Homestay,apartment,9.3150216,76.38718,
Alappuzha,ponnuse restaurant,hotel,9.4954775,76.3435595,
Alappuzha,murali hotel,hotel,9.2811187,76.4586145,
Alappuzha,padipura Residency,hotel,9.5044053,76.3406003,
Alappuzha,kallada travels,information,9.4999972,76.3388856,
Alappuzha,Karappuram,hotel,9.629011,76.3042431,
Alappuzha,Rajiv Gandhi Statue,artwork,9.2594571,76.5450187,
Alappuzha,moonlight,hotel,9.1741205,76.643861,
Alappuzha,greenland,hotel,9.1755352,76.6379648,
Alappuzha,ravis,hotel,9.1714292,76.644637,
Alappuzha,Uduppi Hotel,hotel,9.3197842,76.6095909,
Alappuzha,hotel palazhi,hotel,9.1758685,76.6338058,
Alappuzha,devi,hotel,9.1757573,76.6352914,
Alappuzha,Green Heaven Holiday,motel,9.5593799,76.3276776,
Alappuzha,Milen,motel,9.5603081,76.327086,
Alappuzha,International coir museum,museum,9.5630698,76.3283727,
Alappuzha,coir board,guest_house,9.5625073,76.3288475,
Alappuzha,prince hotel,hotel,9.5125745,76.3285662,
Alappuzha,hotel sherin,hotel,9.1676701,76.6580122,
Alappuzha,Al baith hotel,hotel,9.1670526,76.6633239,
Alappuzha,Lekshmi Tea Shop,hotel,9.4883582,76.4978338,
Alappuzha,Hotel Uduppi Kitchen,hotel,9.5113096,76.338807,
Alappuzha,Marari peterland homestay,motel,9.5417631,76.3124554,
Alappuzha,Funky art beach resort,guest_house,9.5067637,76.3146771,
Alappuzha,Oyo home 61679 Zion Homestay,motel,9.5686321,76.3355904,
Alappuzha,janakiya hotel,hotel,9.5721864,76.3475465,
Alappuzha,Muttom Church Kurishadi,artwork,9.6888056,76.334685,
